inpNum,repNum,Vf_IQR,Vf_Mdn,nFC,nMRC,FCp,MRCp,av_FCa,av_MRCa,max_FC,max_MRC,Stiffness,Strength
753,31,0.33809056823223,0.547546648137402,0.015625,0.0078125,0.0414460154161556,0.678104761111491,134.002926187723,4384.88580088431,203.862880511988,8369.09502850023,11111.7838651352,46.6694922335679
754,6,0.230479577720855,0.676864036573728,0.0194444444444444,0.0138888888888889,0.255621311817696,0.45879784044001,484.332630203133,1217.01539083887,1466.30608119777,4623.48933026784,13963.2226937607,50.2447317683095
755,37,0.194642897565366,0.720183694054579,0.0137362637362637,0.0137362637362637,0.417321729050376,0.355092193202143,969.770031412142,825.161364445224,4023.01747171584,3734.35791648417,15515.5678549753,48.4085717075229
756,2,0.321679296139191,0.609633194223794,0.0072202166064982,0.0216606498194946,0.153381077779979,0.601095035400078,897.354919964658,1172.2340964734,1709.44054212112,6273.45946518836,NaN,NaN
757,27,0.190086962530142,0.719063422083494,0.00767263427109974,0.010230179028133,0.442495666194122,0.329246878453178,1770.65088208792,988.113534713229,4033.81155807824,3507.80819366573,15732.6517850341,50.9737917835105
758,26,0.191031695910569,0.718849933303866,0.0100755667506297,0.017632241813602,0.385570863055232,0.330685455989874,1138.14857090157,557.791376321465,2315.94469519494,3286.373606514,15804.7303837656,55.0004617355044
759,38,0.185408534614827,0.714287609419812,0.00769230769230769,0.0205128205128205,0.408688667593489,0.271016115112657,1576.60693708571,392.064229782158,4521.36844716196,1629.93318646927,NaN,NaN
760,42,0.27562894928975,0.599331510455175,0.0126984126984127,0.0158730158730159,0.0534752322948711,0.540764517414659,171.72559638834,1389.25039160743,387.117514110487,5298.63712445457,NaN,NaN
761,42,0.302529976445775,0.564300889524916,0.0144927536231884,0.0217391304347826,0.0488673757457828,0.61668911769485,159.033183129114,1337.96194142961,435.536063327772,6209.05991863227,NaN,NaN
762,1,0.186519308796632,0.706282098039928,0.00769230769230769,0.0153846153846154,0.352009044437679,0.389180017525779,1504.19486196392,831.516394239904,3659.45770241627,2969.36778441429,15041.9949744514,45.1259849233542
763,45,0.26535480132444,0.635165164719051,0.0254777070063694,0.0191082802547771,0.159307498607125,0.531710816350628,248.747226881469,1106.97104427187,1195.77579095383,3774.41188417401,13227.5615530787,44.4446068183442
764,48,0.235865608902344,0.705398001628006,0.00574712643678161,0.0172413793103448,0.353820465961085,0.37604335672163,2006.97891804495,711.011338439816,2631.14204723234,2180.85418751413,14634.1576027203,49.1707695451402
765,10,0.220104271497626,0.672658503603861,0.011142061281337,0.00557103064066852,0.290580629994835,0.42838535062285,858.804763340484,2532.16726570334,2850.48930885991,4978.06860931747,NaN,NaN
